Pays,Année,code_pays,Croiss_PIB/pers/an(%),Frais_prop_intellectuelle_$,Com_informatique(%),Impor_de_biens_$,Importations_biens_services_$,services_dImportations_$,Services de voyage(%),Invest_étranger_direct_$,Import_biens_services_et_rev_ primaires_$,Services_transport(%),Impor_biens_services_croiss_an(%),Encours_dette_extérieure(% du RNB),Dép_éducation(% du RNB) ,Consommation de capital fixe (% du RNB),Taux_scolarisation_primaire(% ), Enfants_non_scolarisés(% garçons),Import_energie(%),Terres_agricoles(km²)Pop Urbaine,Émission_CO2_résidentiels_ et_services_commerciaux(%),Pop_agglo_urb(+1 million/hab),Densi_pop(hab/km²),pop_grande_ville(%),Croiss_pop_urb/an(%),Pop_urb,Ratio_réserves_liquidités_bancaires(%),Taux_intérêt_dépôts(%),Inflation_prix_conso(%/an),Distri_auto_(DAB/100ml),Risk_décès_maternel(%),Abo_bande_fixe, Abo_tél_fixe, Expo_hi_tech(%prod_manuf),Trans_aérien_fret(millions de tonnes-km) ,Indice_connec_trans_maritimes,Lignes_ferroviaires(km_total), Revenus_détenus_20%,Impor_services_commerciaux($),Impor_prod_alimentaires(%impor_marchandises),Commerce_marchandises(%_PIB),Dette_administration_total(%_PIB),Salariés_total(%),Travailleurs_indé(%),Pop_réfugiée,Chômage_éduc_sup(%_femmes) ,jeunes_sans_études_emploi(%)
Poland,2019,POL,4.77053944228503,3734000000,50.8561009657844,259033000000,302525000000,43492000000,21.332658879794,-11709000000,340999000000,20.9233882093259,3.04747753882984,..,4.44752272376489,11.7320679527225,..,1.32670998573303,..,145230,..,1775933,124.025595374212,7.79145848443747,-0.0593988549139279,22793332,10.4745018240274,..,2.227478809383,70.51,..,7837958,6044956,9.85201489673609,317.866,56.6512042385,18538,..,43358000000,8.86397227652355,89.0497751743307,..,79.9899978637695,23.4699993133545,961,2.16000008583069,8.13000011444092
Portugal,2019,PRT,2.6583920933403,887737502.462122,26.0382451597598,83113624004.7068,103009389387.933,19894658276.9749,28.7970413792038,-8687999451.08226,117755932201.353,23.9839288598916,4.94259554476896,..,4.94117234166237,18.093142574359,..,..,..,38939.43,..,4251902,112.288582794065,43.4921765446235,0.868176935448447,6764658,..,..,0.338178410046125,170.19,..,3967699,5087977,6.94150408908581,536.98922,44.1828909781,2526.149,12.8,19798335726.7314,13.6401103452861,65.2539722906615,..,83.1399993896484,20.6800003051758,25,5.61999988555908,8.02000045776367
Romania,2019,ROU,4.73858787008214,936735170.387543,57.2022113404973,90582076418.1676,111184197447.867,20601886069.1335,29.1032687808367,-5441572773.22615,121804284699.435,19.7119884972539,8.55127517930005,48.0280008056168,2.81,14.0658729903019,..,12.607569694519,..,138260,..,1812290,84.1952712100139,17.2978579095734,-0.367674303311632,10476962,16.9553949403124,1.78583333333333,3.82785432599428,64.39,..,5277226,3380000,11.0725655432599,3.334,26.0729770591,10759,12.1,20510366296.0257,9.28350321865789,69.3988694425883,43.4020058297981,75.7699966430664,25.5100002288818,1352,1.54999995231628,14.6599998474121
Russian Federation,2019,RUS,2.24397951657973,6866160000,46.6321606744756,253876740000,352388520000,98511780000,36.6980578363319,-10051630000,459789000000,15.5307517537497,3.1303579725994,29.6365877147375,4.41324048752853,13.503027226319,..,..,..,2154940,..,33674031,8.81769599441163,11.5832960242302,0.15711497920048,107708298,9.00756763222393,5.40416666666667,4.47036660760175,165.46,..,32857614,27674128,12.873166430103,6480.99978,37.4231312627,85494,11.1,97180420000,11.6970854587471,39.7845058329524,17.2760484379376,91.8499984741211,9.53999996185303,62353,4.32000017166138,..
San Marino,2019,SMR,1.82457178638127,..,..,..,..,..,..,..,..,..,2.33404231405228,..,3.55096,..,..,..,..,23,..,..,564.4,..,0.382862819547547,32973,..,1.41565398183268,..,171.29,..,11081,16000,..,..,..,..,..,..,..,..,55.0853168718442,..,..,..,..,..
Serbia,2019,SRB,4.89309425558007,304261638.783537,59.111664376522,24661619861.0737,31286372738.6292,6624752877.55549,27.2567940549311,-3972929429.03214,34739571892.645,24.8067006363018,10.6662666702111,66.8052897057284,3.65367475140406,14.8613491808393,..,1.75788998603821,..,34820,..,1393717,79.4104161902584,35.6687547618115,-0.237549080779022,3907389,23.5119399403306,..,1.8492298451109,50.34,..,1623790,2565392,..,13.313,..,3724.468,12.5,6569075625.02615,..,89.9945643289774,..,72.3000030517578,31.0400009155273,31251,8.9399995803833,15.6599998474121
Slovak Republic,2019,SVK,2.46660937052457,754188697.621781,43.4945115033741,85832352024.7773,96755336723.6499,10922984698.8726,23.6843998389673,-2450723015.83185,103727004029.296,27.4806475397626,2.0900101491937,..,3.79517824563058,17.2321099864078,..,3.2766900062561,..,18850,..,..,113.43899750416,14.7590531039677,0.140930440682143,2930459,..,..,2.66456133425443,61.84,..,1590553,675297,9.9122357636972,0,..,3629.154,15.4,10914967031.4327,5.73453666152949,170.500132529266,62.2441066896104,84.9499969482422,19.3099994659424,1343,2.74000000953674,10.3000001907349
Slovenia,2019,SVN,2.53409090453896,256638367.525785,35.8850794616928,34374929240.5777,40809290003.4026,6434364117.64509,26.0689197087688,-856937641.80157,43682600986.5335,20.6217057934558,4.67084745375068,..,4.53374669570334,18.6369051912511,..,..,..,6122.8,..,..,103.711934605987,..,1.21011117651077,1144894,..,..,1.63052260754338,87.14,..,627939,707059,7.35338301500397,0.35950656,35.456202022,..,14.7,6343314191.38849,7.2392592537272,164.178373437085,..,86.3300018310547,17.0200004577637,19,3.59999990463257,7.03000020980835
Spain,2019,ESP,1.35513304460717,6838705334.55087,29.3320545220099,359892826937.284,446116197412.582,86224506246.7263,32.1559344020093,7403292203.35499,518137389932.225,14.6097332815555,1.1993447949821,..,3.99228643234377,15.1479182012143,..,3.00268006324768,..,262066.906,..,12100168,94.3508089023978,17.2723698767855,1.0210350775988,37974181,..,..,0.699518994458693,106.18,..,15616591,19639778,6.84573907085083,1191.466578,87.7889545244,15718,12.3,86224506246.7263,10.7900295900628,50.7354353514823,109.094510163397,84.3199996948242,18.9599990844727,51,9.76000022888184,12.1300001144409
Sweden,2019,SWE,0.957561656419784,6949656309.31978,69.4753780315837,158728270396.038,233648414836.882,74920144440.8445,19.1521000044426,7110028870.05752,277365798960.814,15.6507276490415,2.12905361030526,..,7.13339151113242,16.5562410297268,..,..,..,30047.8,..,1608037,25.2376654802124,17.8365455754294,1.33004433880562,9015406,4.08809657028835,..,1.78415097403832,29.62,..,4038725,1750989,14.500986763763,985.655671715528,48.9645093684,9701,13.8,74670724776.3275,10.6600457582621,59.8537652278485,38.6936123299599,90.1600036621094,13.6400003433228,13,3.39000010490417,5.48000001907349
Switzerland,2019,CHE,0.491609144873692,22631557500.0077,53.0994683961675,271484289832.777,403712399340.48,132228109507.704,14.2708627908476,49927156136.8125,601830175003.198,10.0464649781594,-0.222511071290015,..,4.4235328560576,23.0381208008511,..,..,..,15071.559,..,1383092,217.007629561978,21.8402753049658,0.783765811954327,6332759,..,-0.351080896666667,0.362886179940635,97.15,..,4022520,3171158,12.9085442057074,1640.735,..,3236.24529,..,132003791106.653,4.48740531032308,80.8677732261089,18.6789643426803,85.629997253418,16.0300006866455,5,4.01000022888184,6.19999980926514
Tajikistan,2019,TJK,4.86369419771948,36010,14.6471113223686,2921028633.33063,3408834755.03577,487806121.705142,1.0552778595738,-189597101.359297,3718726216.63542,78.4943847218561,..,68.9653585035766,3.60743788514267,10.7836509595395,..,..,..,49182,..,..,67.159182938252,35.1142693042328,3.03335265557477,2545478,37.5632192030423,5.17518323954627,..,14.97,..,6000,502000,4.52885647845312,2.5060054231253,..,..,..,478982681.705142,22.526488269205,54.4888233821853,..,71.0699996948242,27.0599994659424,1987,..,..
Turkiye,2019,TUR,-0.427943737218101,2181000000,12.3555569723148,198981000000,227638000000,28657000000,14.3420455735073,-6628000000,246794000000,33.4124297728304,-5.38418396724801,58.9141556101013,3.79819811778181,15.3584063094141,..,4.54792976379395,..,377160,..,30836753,108.40222834349,23.7213724621703,1.96052028552818,63097812,12.1998038012702,25.4091666666667,15.1768215720023,83.95,..,14231978,11532903,3.02813785750228,6815.50975,57.6743494189,10378,10.1,27455000000,6.83311029375475,51.4028548111004,34.1697334386076,68.4599990844727,30.7199993133545,83239,18.2600002288818,26.0200004577637
Turkmenistan,2019,TKM,4.66863745339606,..,..,..,..,..,..,..,..,..,..,14.9529127898295,2.32,..,..,..,..,338380,..,..,12.6446364352138,26.7744696371277,2.42460535074746,3092741,..,..,..,..,..,8000,717000,..,16.55784,..,..,..,..,..,27.8744235992673,..,68.0599975585938,29.5200004577637,478,..,..
United Kingdom,2019,GBR,1.0999959123708,17487847598.2028,54.3556805012664,651796407748.825,919145876493.897,267349468745.072,26.2791839382566,-50468545808.9122,1213585232584.26,12.2109417860654,2.92650993432255,..,5.32886628846468,15.0532591418182,..,1.01352000236511,..,175212.961,..,18018197,276.263080229819,16.4130611231022,0.868230886876796,55909924,..,..,1.73810460086511,110.28,..,26871963,32402000,23.0832621940381,5851.19,86.9144390407,..,..,262555664149.334,9.15488692611623,40.1618952050847,157.742819858971,84.4300003051758,19.4899997711182,69,2.39000010490417,10.5200004577637
Uzbekistan,2019,UZB,3.74451756655768,87142840.1313,10.5126305560676,21189951960.7129,26550823046.2045,5360871085.49161,43.1460659670179,-2313392501.93048,28770891608.2085,46.9768891862653,13.2573520142428,36.9474771388694,9.3747642,12.3343540331288,..,..,..,255553,..,2490334,76.2228325634711,14.7047476029457,1.78728410777758,16935578,7.36470564550357,16.1559811741028,..,38.49,..,4597265,3553310,0.72493510820114,70.49835,..,..,..,5333911085.49161,9.26005463278496,59.9088523843281,..,65.9000015258789,34.0999984741211,3217,..,..
Lebanon,2019,LBN,-6.86470113599547,22573047.8208278,23.910402185215,17989505339.5223,31146685716.2138,13157180376.6915,48.1713983694342,-1752043453.93157,35615845468.912,14.2246724518939,-9.54380790705956,143.943048608229,2.1,19.9257309281456,..,..,..,6696.7,..,2406875,670.157282502444,39.5542967202904,0.132133489652245,6084990,..,9.69666666666667,3.0053894939038,39.25,..,420000,882175,3.89091923779997,51.70094,43.173141922,..,..,13129328435.193,15.8900367356293,47.4170045705831,..,62.5299987792969,44.3899993896484,5647,16.5300006866455,23.5200004577637
Morocco,2019,MAR,1.34039357529541,147791000.778242,37.8913171076337,44465870446.13,54097359884.7378,9631489438.60778,22.5953191244532,-827687174.65304,56758647442.2695,39.7252792582378,3.36007480898361,46.847040143423,5.2,10.6006512065781,..,..,..,296119.07,..,7941338,81.7202912838898,16.1744901768111,2.08369829580737,22975024,3.43224559059766,3.01166666666667,0.303386036590361,28.58,..,1751341,2054545,4.85200241940528,102.19214,62.0447837254,2295,..,8637626582.77139,10.9298479348448,66.6269353733412,..,51.439998626709,45.8899993896484,4642,..,..
Malta,2019,MLT,1.7801035955528,1121390467.01186,58.9022854776338,5711650653.72857,18577643887.9316,12865993234.203,4.11663546850938,-10777704482.8018,30348945975.0828,5.72076556659495,7.96393772163553,..,4.66114081124061,13.3547689405926,..,..,..,103.8,..,..,1575.19375,..,4.00115780679613,477236,..,..,1.64206001768947,48.86,..,202513,256838,29.6218205742757,6.727273,51.4435981549,..,13.1,12852551455.5774,10.0704844891806,67.2158744314611,..,84.3000030517578,19.7399997711182,5,2.91000008583069,8.5600004196167
Mongolia,2019,MNG,3.80294008233133,26323961.6529624,26.3951395825637,6024732737.18985,9249181583.16792,3224448845.97806,28.6917309182244,-2316369437.21563,11212446420.008,30.4996405546446,8.63653282559235,250.506581422141,4.3115196379296,11.9478182349449,..,..,..,1133735,..,1552654,2.07105437891473,70.2359422172724,1.86163100159677,2210626,53.7937088465919,10.9576524558569,7.30481597480148,56.41,..,317317,351361,18.9440207355708,7.38543,..,..,..,3200042801.54578,10.3897910582806,96.7735645242402,60.8440397176229,51.4700012207031,51.0400009155273,2364,6.21999979019165,18.4500007629395
European Union,2020,EUU,-6.01499256493268,212599185631.258,61.0627582700174,4722941442627.53,6576608642539.61,1853670459755.04,8.21038217234804,..,8087139914883.36,17.216439114794,-8.21961203247491,..,4.62602201264148,18.8578707929921,..,1.96432995796204,..,1639615.122,..,..,111.969269294099,15.918363664339,0.359835272755561,335426421,..,..,0.497367318853562,63.13,..,163722540,160149025,16.1152504330497,25053.8589010422,..,..,..,1848352348891.77,10.4039483336839,69.4768716518764,..,..,..,34277,6.74739299839363,10.96556231083
Albania,2020,ALB,-2.92582095677083,38609323.6413547,46.8292818519872,4328412668.93889,5671285653.17086,1342861970.10294,56.7870216699326,-1019647592.46952,6307664723.93469,15.3290176307756,-19.789390871026,74.1883076594627,3.30390855205182,17.4249180580913,..,5.54031991958618,..,11655.55,..,..,103.571131386861,28.0097240227045,0.85761092300088,1762645,19.6803723816912,0.409333333333333,1.62088661717004,31.42,..,508937,223469,0.379297295146173,0,4.1970724236,..,..,1253910541.13903,16.3673297212341,53.3708126650208,84.0586190786412,..,..,15523,..,..
Andorra,2020,AND,-11.3207303470788,482661.270612958,13.5004086335239,1222357790.72573,1727289784.68077,504931993.955044,25.8733064660859,-139720254.928721,1899975030.97892,10.5440657043556,..,..,2.44,..,..,..,..,187.2,..,..,164.393617021277,..,0.0765809586482714,67928,..,..,..,..,..,37000,40000,..,..,..,..,..,502747794.591591,..,54.2026764792639,..,..,..,..,..,..
Armenia,2020,ARM,-7.57206052567307,0,48.1428772552593,4013846523.59817,5018665247.73209,1004818724.13391,30.5595419581465,-74462449.0720827,5674894263.19033,41.1921796534653,-31.4000000003018,105.213077575076,2.29098112593481,12.932633005865,..,10.5443801879883,..,16760,..,1086275,104.082683526519,57.9003279121929,0.334547576037799,1876112,18.2787559703546,8.11789155473093,1.21143577838465,65.52,..,430407,427539,7.00001721397154,0.11692,..,..,14.3,988246008.904878,17.7135230485808,56.1892422575986,63.4036601425153,..,..,10334,11.7299995422363,23.8400001525879
Austria,2020,AUT,-7.12092796688751,1582482086.96888,49.6064616498313,154654118498.947,210567804569.117,55913686070.1694,8.01977556845383,9964589234.79261,232715453131.391,28.6197205093996,-9.3765407184748,..,5.06065834381404,19.94666464,..,..,..,26467.6,..,1929944,108.057004362579,36.8416862986374,0.812573160966703,5238479,..,..,1.38191063351859,167.95,..,2606000,3786725,12.2643129823389,74.560823,..,..,..,55786602581.5695,8.40200077922277,78.9060169633544,100.366639762422,..,..,18,3.75,7.94999980926514
Azerbaijan,2020,AZE,-4.95270173869491,..,24.4602084641083,10076564000,15537819000,5461255000,7.53788277602859,318126200,17849644000,23.8404359437529,..,37.3308054278279,2.54446877895537,6.11043468415181,..,12.0650396347046,..,47801,..,2341443,122.124736829369,41.1341134745917,1.33544321101787,5692217,26.1986101986298,8.69070698083209,2.75980947008126,35.11,..,1995474,1652688,7.06727889207621,2030.37809,..,..,..,5385748000,17.3317273660229,56.6861077928466,..,..,..,101468,6.38000011444092,..
Belarus,2020,BLR,-0.479446185047166,202400000,53.2210717942883,30388600000,35286200000,4897600000,9.10241751061745,-1314600000,38741000000,37.5285854295982,-7.40015659969858,73.5773799078305,4.70152826846492,15.9607716006786,..,4.50551986694336,..,82810,..,2028104,46.211212927382,27.2029102938823,0.130365174445911,7455467,11.0089245933842,6.60833333333333,5.54814357456511,55.86,..,3255552,4406560,4.7679176094416,1.882857,..,..,14.5,4891400000,11.370027886011,100.742257532343,..,..,..,3139,2.76999998092651,9.18000030517578
Belgium,2020,BEL,-6.13222951174816,3211793256.06733,63.8124844918994,290669093138.2,410261259383.618,119593268906.355,10.8996277257749,-1865623698.43775,471153740655.136,20.2718747805783,-5.94430937891669,..,6.04761685698188,20.0559426496395,..,..,..,13646.093,..,3123259,381.249702774108,18.3774997624195,0.51858786667061,11322476,..,..,0.740791812220385,..,..,4734210,3634639,15.2486943664255,1265.065943534,87.7538919455,..,..,119519052831.148,10.7786935167695,157.141121983582,120.234579040589,..,..,28,3.29999995231628,9.21000003814697
Bosnia and Herzegovina,2020,BIH,-2.52329731867023,13746877.3510513,42.3869318264389,9181117332.12481,9703783912.61975,522666580.494947,21.402903222294,-330952147.742458,10332129900.2275,38.8739955898524,-13.5596962544761,72.1316831709414,..,16.0144967460895,..,..,..,22160,..,..,64.07841796875,21.3329843010068,0.193751287894149,1608256,29.2960307548987,0.795801580613642,-1.05129600763481,58.02,..,770424,706135,4.61445236486832,0,..,..,..,516687430.960892,17.8207513092581,80.3052048609954,46.0482175057433,..,..,15578,14.7299995422363,21.8099994659424
Bulgaria,2020,BGR,-3.81151594165073,264050000,50.3467221133263,33416930000,38197380000,4780440000,21.9266427358151,-3185460000,42759290000,25.4476575377999,-5.39374503744563,63.2258535123307,3.98174648481988,14.3736545998352,..,..,..,50470,..,1280968,63.8726510685335,24.408321597293,-0.151331327327057,5248079,29.2262528947019,0.0133083333333333,1.67244096855762,91.36,..,2115053,872757,11.2950526613516,1.02489,7.8370165932,..,..,4778190000,12.6028208992188,95.8801340416365,32.4103690698526,..,..,510,2.35999989509583,14.4399995803833
Croatia,2020,HRV,-7.70077642700599,310919460.763909,35.1607699550619,23825586936.7573,27983897926.4331,4157998042.65615,18.6308999040185,-751331550.647339,29839022216.4565,15.6175047063138,-12.2606879010238,..,3.74733519967363,14.0960178579724,..,..,..,15050,..,..,72.3316654753395,29.3994447880953,0.108620197154882,2329561,34.7301953837934,..,0.154811374562028,141.56,..,1030973,1299329,9.68003659516152,0.17935,33.5724631086,..,..,4116583523.66611,13.5797312085611,76.9581967048489,105.382820161092,..,..,23451,5.73000001907349,12.2399997711182
Cyprus,2020,CYP,-6.05513512581433,235854547.502699,32.8908749794671,8142321129.92942,19341050843.4398,11198729713.5104,6.23692703985599,-4470212118.58159,38787769930.6648,17.5131160150821,-2.5479176167826,..,5.4370427417442,13.0766550888656,..,..,..,1341.289,..,..,130.666774891775,..,0.754477357123324,806771,..,..,-0.638422797978907,40.71,..,332080,311439,12.2448277312995,0.328962,17.9382740189,..,..,11137519812.049,14.8859569693315,47.885768896467,..,..,..,..,6.8600001335144,14.3599996566772
Czechia,2020,CZE,-6.02665654923183,1390422196.78581,58.8418744651187,134506158513.579,156128662723.706,21622548930.18,15.6412142322729,-6428184037.79855,176623559421.61,25.5830292745135,-6.85875506199064,..,3.69170288939538,22.2341762586498,..,..,..,35238.71,..,1305737,138.575928842168,16.4804584560203,0.432440107651346,7922941,55.8167544984869,0.303558184400765,3.16129528497808,57.17,..,3845426,1335224,22.5793248600695,4.323665454,..,..,..,21573794617.8255,6.01165359189797,147.962828356239,..,..,..,1112,1.63999998569489,6.6100001335144
Denmark,2020,DNK,-2.34733603210697,1654793442.69625,36.7987423053511,100771805179.921,172867709434.306,72095904254.3856,7.81282359169502,7503622093.27734,190525713586.094,45.4793950389015,-4.07973665841321,..,7.16492009099638,16.3900711708696,..,..,..,26199.87,..,1346485,145.7851,26.2043632259069,0.430201637829091,5138400,2.52657808643358,..,0.420711974110026,42.56,..,2590282,734436,13.1714159080434,304.418496636947,46.5399267691,..,..,71969327996.4992,14.1190309399383,57.954161697819,..,..,..,5,4.8600001335144,7.44000005722046
Estonia,2020,EST,-3.14261531990262,56938618.9588937,62.418233997078,15491153487.4402,21774380905.6601,6283227418.21999,9.44654401373972,-3211979620.04807,23753671716.1575,23.6943608119232,0.856447553334206,..,4.61884482128674,15.5195793128243,..,..,..,9850,..,..,31.0989239766082,48.3774724707595,0.454973908967402,920385,..,..,-0.444531097679859,64.6,..,415610,304728,20.4096211603368,0,8.6282774233,..,..,6242679010.25786,11.025074998832,109.936985843373,24.3283641992343,..,..,277,4.78999996185303,9.19999980926514
