Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","32870.633555","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","41011.563995","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","35813.580796","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","28030.781273","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","212.109126","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","205.591746","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","148.469291","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","258.700065","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2016","2016","millions","156.433749","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","116.324199","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2018","2018","millions","95.734453","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2019","2019","millions","84.0726","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2016","2016","millions","55.675378","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2017","2017","millions","89.267547","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2018","2018","millions","52.734838","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2019","2019","millions","174.627464","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2016","2016","millions","159.832351","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2017","2017","millions","118.824802","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2018","2018","millions","106.551108","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2019","2019","millions","212.701361","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2016","2016","millions","147.720565","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2017","2017","millions","103.582265","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2018","2018","millions","84.604099","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2019","2019","millions","78.425961","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2016","2016","millions","12.111786","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2017","2017","millions","15.242537","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2018","2018","millions","21.947009","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2019","2019","millions","134.275399","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2016","2016","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2017","2017","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2018","2018","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2019","2019","millions","0.527673","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2016","2016","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2017","2017","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2018","2018","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2019","2019","millions","0.267051","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2016","2016","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2017","2017","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2018","2018","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2019","2019","millions","0.260621","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2016","2016","millions","52.276775","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2017","2017","millions","86.766924","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2018","2018","millions","41.918183","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2019","2019","millions","45.471031","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2016","2016","millions","8.713183","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2017","2017","millions","12.741932","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2018","2018","millions","11.130353","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2019","2019","millions","5.379588","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2016","2016","millions","43.563591","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2017","2017","millions","74.024992","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2018","2018","millions","30.787829","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2019","2019","millions","40.091444","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","024","Angola","6110","Valeur US $","23143","R–D concernant l’agriculture, la sylviculture, la pêche (Administrations Publiques)","2016","2016","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
